x,orb_pct,game_result,ft_rate,ts_pct,drb_pct,trb_pct,tov_pct,pace,date_game,stl_pct,game_season,pts,fg3a_per_fga_pct,game_location,off_rtg,efg_pct,def_rtg,blk_pct,team_id,ast_pct,fta_per_fga_pct
,32.6,L,.140,.602,68.3,50.0,13.8,97.7,2023-12-16,6.1,25,120,.462,@,122.9,.575,127.0,13.6,BRK,68.9,.161
,22.0,L,.156,.547,67.6,41.4,12.4,99.3,2023-12-18,4.0,26,108,.433,@,108.7,.522,125.9,15.8,BRK,64.1,.222
,28.8,L,.129,.470,72.7,47.6,9.2,100.1,2023-12-20,6.0,27,102,.465,,101.9,.441,120.9,14.5,BRK,67.6,.168
,29.8,L,.202,.582,79.5,52.3,9.9,94.8,2023-12-22,4.2,28,117,.371,,123.5,.556,128.7,11.5,BRK,74.4,.292
,18.9,W,.302,.629,83.8,51.4,10.7,100.1,2023-12-23,10.0,29,126,.279,,125.9,.581,114.9,6.8,BRK,71.1,.372
,16.3,W,.329,.585,68.6,44.7,8.2,100.5,2023-12-26,6.0,30,118,.268,@,117.4,.555,111.4,10.8,BRK,53.7,.524
,34.0,L,.248,.536,78.9,53.4,7.3,100.5,2023-12-27,7.0,31,122,.317,,121.3,.480,143.2,5.3,BRK,64.4,.287
,34.0,L,.187,.505,81.8,55.7,8.9,92.5,2023-12-29,5.4,32,104,.308,@,112.5,.478,119.0,7.5,BRK,61.5,.297
,29.3,L,.200,.475,85.7,50.5,5.8,100.1,2023-12-31,9.0,33,108,.460,@,107.9,.440,123.9,4.0,BRK,68.4,.310
,33.3,L,.041,.419,59.5,44.8,12.9,92.8,2024-01-02,7.5,34,85,.439,@,91.6,.413,120.7,8.2,BRK,74.3,.082
,25.9,L,.172,.484,87.5,51.0,8.7,97.6,2024-01-03,11.3,35,101,.473,@,103.5,.457,114.7,16.2,BRK,69.4,.280
,40.8,W,.308,.588,81.6,58.6,12.4,98.1,2024-01-05,9.2,36,124,.429,,126.4,.527,117.2,5.7,BRK,61.0,.363
,23.7,L,.231,.623,79.5,53.7,13.6,95.8,2024-01-07,6.6,37,127,.407,,120.0,.582,126.6,12.3,BRK,63.0,.275
,20.5,L,.244,.541,72.7,46.6,15.3,98.0,2024-01-11,5.1,38,102,.329,@,104.1,.500,113.3,10.5,BRK,48.6,.341
,15.8,L,.152,.448,87.2,48.1,7.0,92.8,2024-01-15,8.8,39,95,.556,,92.7,.404,93.6,16.1,BRK,76.5,.162
,16.2,L,.247,.607,73.0,44.6,11.5,90.0,2024-01-17,10.0,40,103,.521,@,114.4,.582,116.6,5.1,BRK,80.0,.370
,19.0,W,.116,.643,76.7,48.2,9.8,101.8,2024-01-19,9.8,41,130,.495,@,127.7,.626,110.0,7.0,BRK,62.0,.147
,14.0,L,.133,.587,78.9,44.4,11.8,100.2,2024-01-21,6.0,42,114,.433,@,113.7,.567,124.7,8.8,BRK,65.9,.178
,29.5,L,.042,.530,71.1,48.8,11.8,93.3,2024-01-23,7.5,43,103,.442,,110.4,.521,115.8,8.8,BRK,69.0,.053
,13.2,L,.182,.559,84.4,45.7,15.1,92.3,2024-01-25,7.6,44,94,.429,,101.9,.519,104.0,5.6,BRK,62.9,.208
,4.8,W,.297,.587,71.7,42.1,17.4,104.4,2024-01-27,10.5,45,106,.459,,101.5,.568,99.6,10.5,BRK,66.7,.500
,33.3,W,.171,.648,73.9,53.2,7.4,103.4,2024-01-29,11.6,46,147,.429,,142.1,.614,110.2,15.3,BRK,75.9,.181
,19.5,L,.106,.602,67.9,39.1,9.9,98.9,2024-01-31,11.1,47,120,.415,,121.3,.585,137.5,2.0,BRK,59.6,.138
,28.3,W,.189,.647,78.4,54.6,10.2,101.0,2024-02-03,3.0,48,136,.537,@,134.6,.621,119.7,7.5,BRK,71.4,.242
,20.0,L,.191,.497,62.8,38.8,9.2,96.2,2024-02-05,7.3,49,98,.472,,101.9,.455,113.4,16.9,BRK,67.6,.247
,17.0,L,.143,.548,85.4,48.9,9.3,99.0,2024-02-06,6.1,50,107,.363,,108.1,.516,120.2,10.4,BRK,80.5,.165
,22.6,L,.118,.479,75.9,41.5,10.8,95.6,2024-02-08,9.4,51,95,.269,,99.3,.452,123.4,7.0,BRK,59.5,.151
,25.7,W,.092,.670,68.1,50.0,11.6,93.8,2024-02-10,8.5,52,123,.391,,131.2,.661,109.8,12.3,BRK,63.3,.126
,17.9,L,.215,.608,81.1,48.7,11.7,95.9,2024-02-13,6.3,53,110,.418,,114.7,.589,123.0,6.5,BRK,71.8,.329
,12.8,L,.173,.491,71.4,37.8,12.0,93.0,2024-02-14,5.4,54,86,.383,@,92.4,.444,146.2,2.2,BRK,87.1,.185
,13.6,L,.200,.519,82.5,46.4,18.2,100.4,2024-02-22,7.0,55,93,.463,@,92.6,.481,120.5,3.8,BRK,57.6,.275
,26.2,L,.096,.395,87.0,52.3,9.2,99.8,2024-02-24,7.0,56,86,.337,@,86.2,.365,101.2,4.3,BRK,57.1,.106
,27.3,W,.089,.577,81.0,53.5,9.4,91.6,2024-02-26,5.5,57,111,.467,@,121.2,.572,93.9,10.2,BRK,72.7,.156
,21.4,L,.139,.476,83.9,47.9,20.5,96.3,2024-02-27,10.4,58,81,.392,@,84.1,.443,112.2,2.0,BRK,58.1,.177
,20.5,W,.111,.648,81.4,52.4,9.5,97.1,2024-02-29,6.2,59,124,.511,,127.7,.633,99.9,6.9,BRK,65.2,.144
,28.6,W,.193,.584,73.3,51.7,10.1,93.7,2024-03-02,6.4,60,114,.364,,121.7,.551,108.9,15.1,BRK,68.3,.250
,25.5,L,.215,.553,58.3,39.8,12.4,91.1,2024-03-04,11.0,61,102,.532,,112.0,.538,116.4,13.3,BRK,77.1,.380
,25.0,W,.214,.592,81.0,53.7,12.9,94.6,2024-03-05,4.2,62,112,.357,,118.4,.560,113.1,13.0,BRK,61.0,.286
,9.8,L,.155,.609,64.9,35.9,13.2,99.7,2024-03-07,12.0,63,112,.488,@,112.3,.589,118.3,7.7,BRK,58.5,.214
,30.8,L,.144,.508,73.5,47.7,14.1,94.3,2024-03-09,4.2,64,99,.467,@,105.0,.478,116.7,3.9,BRK,61.1,.189
,23.5,W,.228,.683,86.5,56.3,14.6,91.5,2024-03-10,7.6,65,120,.443,@,131.1,.646,110.4,6.8,BRK,78.6,.253
,22.2,L,.284,.571,80.0,48.5,12.3,93.5,2024-03-13,7.5,66,106,.321,@,113.3,.512,121.9,8.9,BRK,55.3,.333
,26.7,L,.312,.552,66.0,47.4,18.8,101.1,2024-03-16,7.9,67,100,.325,@,98.9,.494,119.7,4.0,BRK,54.5,.403
,22.9,L,.127,.521,74.0,49.0,9.8,99.4,2024-03-17,11.8,68,115,.304,@,104.8,.500,111.1,8.1,BRK,61.7,.186
,27.5,L,.202,.486,71.8,46.7,13.0,90.5,2024-03-19,6.6,69,91,.476,,100.5,.440,114.9,8.2,BRK,61.3,.262
,34.1,L,.141,.545,75.6,55.1,12.4,94.1,2024-03-21,7.4,70,108,.478,@,114.7,.516,122.2,2.0,BRK,70.7,.174
,20.5,L,.171,.563,67.3,46.6,15.4,90.2,2024-03-23,5.5,71,93,.447,@,103.1,.526,116.4,10.5,BRK,76.5,.197
,42.1,W,.160,.540,81.0,62.5,18.4,89.2,2024-03-25,3.4,72,96,.481,@,107.6,.512,98.7,6.9,BRK,54.1,.222
,20.4,W,.184,.564,87.5,50.6,6.9,95.0,2024-03-27,7.6,73,122,.337,@,116.3,.531,113.4,15.8,BRK,51.1,.235
,23.5,W,.154,.621,86.1,49.4,6.5,94.4,2024-03-29,9.5,74,125,.484,,132.4,.610,114.4,6.7,BRK,60.5,.242
,17.0,L,.152,.518,82.9,43.2,11.5,101.2,2024-03-31,11.9,75,104,.391,,102.8,.489,114.7,8.1,BRK,48.7,.207
,26.7,L,.218,.559,68.9,47.8,13.1,101.6,2024-04-01,3.0,76,111,.299,@,109.2,.529,130.9,5.6,BRK,48.8,.322
,36.6,W,.218,.582,64.8,52.6,11.6,94.1,2024-04-03,4.3,77,115,.368,,122.3,.552,118.0,12.3,BRK,52.4,.310
,32.4,W,.356,.646,88.1,63.2,17.1,94.7,2024-04-06,3.2,78,113,.370,,119.4,.596,108.8,13.2,BRK,52.6,.452
,14.0,L,.116,.420,78.0,46.0,15.6,98.2,2024-04-07,5.1,79,77,.349,,78.4,.390,108.9,10.9,BRK,56.7,.151
,31.8,W,.221,.549,73.7,55.4,13.4,94.4,2024-04-10,4.2,80,106,.419,,112.3,.506,108.0,27.8,BRK,65.8,.279
,41.0,L,.171,.592,78.4,59.2,13.4,86.6,2024-04-12,3.5,81,107,.390,@,123.6,.567,128.2,7.5,BRK,53.7,.232
,8.3,L,.157,.475,74.5,42.4,12.6,99.6,2024-04-14,8.0,82,86,.410,@,86.3,.440,107.4,11.5,BRK,59.4,.205
,14.8,W,.122,.500,70.9,43.1,12.6,102.0,2023-10-25,8.8,1,97,.389,,95.1,.478,92.1,15.9,TOR,75.0,.178
,17.8,L,.190,.542,75.0,50.5,19.5,99.2,2023-10-27,4.6,2,103,.429,@,94.0,.518,95.0,3.3,TOR,64.1,.298
,28.3,L,.161,.561,75.7,49.4,12.0,93.5,2023-10-28,5.3,3,107,.368,,114.4,.534,121.9,8.6,TOR,73.7,.218
,26.9,L,.117,.452,71.7,48.0,10.7,94.3,2023-10-30,10.6,4,91,.309,,96.5,.426,105.0,8.0,TOR,50.0,.160
,40.5,W,.143,.669,83.3,63.3,15.6,96.6,2023-11-01,7.2,5,130,.418,,134.6,.643,114.9,14.3,TOR,68.6,.154
,22.5,L,.165,.567,68.1,47.1,17.9,97.3,2023-11-02,4.1,6,99,.354,@,101.7,.544,117.1,4.5,TOR,78.9,.241
,26.0,W,.165,.567,79.1,50.5,12.2,97.4,2023-11-05,11.2,7,123,.495,@,114.4,.552,107.9,9.4,TOR,65.9,.268
,31.9,W,.182,.573,85.4,56.8,9.8,105.1,2023-11-08,9.5,8,127,.364,@,120.8,.551,110.4,9.3,TOR,55.1,.273
,14.6,L,.154,.479,85.7,44.6,8.4,98.0,2023-11-11,8.2,9,94,.407,@,96.0,.440,119.4,2.4,TOR,71.4,.176
,34.8,W,.189,.550,80.0,55.8,15.8,102.1,2023-11-13,10.8,10,111,.222,,108.7,.522,104.8,6.9,TOR,62.2,.278
,44.8,L,.281,.511,76.3,57.3,11.3,95.3,2023-11-15,10.5,11,112,.344,,117.5,.443,134.3,17.4,TOR,73.7,.323
,12.2,L,.103,.564,81.8,48.2,12.2,98.3,2023-11-17,4.1,12,105,.379,,106.8,.552,109.9,2.2,TOR,69.0,.161
,26.1,W,.176,.619,83.3,53.4,6.5,107.3,2023-11-19,9.3,13,142,.353,,132.3,.608,105.3,8.8,TOR,80.0,.284
,16.7,L,.227,.632,68.8,48.7,22.1,102.7,2023-11-21,5.8,14,107,.373,@,104.1,.600,122.6,8.7,TOR,76.3,.293
,33.3,W,.278,.640,86.8,59.7,15.5,106.3,2023-11-22,6.6,15,132,.300,@,124.1,.594,123.2,5.8,TOR,54.2,.333
,31.7,W,.241,.638,75.0,51.9,12.9,93.2,2023-11-24,8.6,16,121,.470,,129.8,.608,115.8,10.9,TOR,72.7,.325
,31.5,L,.225,.501,73.3,50.5,10.5,96.8,2023-11-26,9.3,17,102,.360,@,105.3,.461,108.4,4.5,TOR,45.9,.326
,24.6,L,.119,.471,70.5,43.8,6.0,99.1,2023-11-28,11.1,18,103,.356,@,103.9,.450,116.0,5.9,TOR,69.2,.188
,30.0,W,.194,.548,73.9,51.0,8.9,96.3,2023-11-29,7.3,19,112,.290,,116.3,.505,109.0,7.4,TOR,59.5,.226
,37.3,L,.120,.493,72.5,52.7,10.0,96.3,2023-12-01,7.3,20,106,.320,,110.1,.470,123.5,11.1,TOR,72.7,.170
,18.2,L,.174,.551,82.6,51.1,13.0,96.0,2023-12-06,3.1,21,103,.430,,107.3,.512,116.7,15.7,TOR,78.4,.198
,36.8,L,.172,.567,80.0,57.5,12.0,96.4,2023-12-08,7.3,22,116,.344,@,120.3,.538,123.5,3.7,TOR,68.1,.226
,37.8,L,.229,.595,60.0,47.5,8.4,96.9,2023-12-11,12.4,23,130,.406,@,134.1,.563,140.3,0.0,TOR,68.1,.313
,23.7,W,.195,.692,74.5,52.8,13.3,101.3,2023-12-13,3.0,24,135,.391,,133.2,.678,126.3,15.3,TOR,78.0,.276
,7.1,L,.182,.591,64.4,36.8,13.7,98.5,2023-12-15,8.1,25,104,.403,,105.6,.584,126.9,10.0,TOR,75.0,.325
,36.6,W,.209,.596,78.3,58.6,16.6,96.5,2023-12-18,4.1,26,114,.337,,118.2,.558,102.6,7.0,TOR,68.2,.256
,24.4,L,.100,.543,67.4,47.1,10.3,93.3,2023-12-20,3.2,27,104,.300,,111.4,.528,121.1,7.7,TOR,60.5,.144
,23.9,L,.276,.559,92.1,54.8,10.8,100.0,2023-12-22,9.0,28,111,.379,@,111.0,.500,121.0,11.5,TOR,76.9,.322
,26.7,L,.170,.581,77.1,48.8,9.7,98.4,2023-12-23,7.1,29,119,.340,,121.0,.548,128.1,9.4,TOR,77.8,.202
,36.8,W,.143,.664,79.6,60.9,16.8,102.9,2023-12-27,11.7,30,132,.418,@,128.3,.654,99.2,8.8,TOR,82.7,.209
,18.8,L,.137,.568,69.0,42.2,4.6,97.4,2023-12-29,10.3,31,118,.463,@,121.1,.553,123.2,12.2,TOR,65.9,.211
,14.6,L,.253,.615,81.8,44.6,7.2,102.6,2023-12-30,8.8,32,127,.264,@,123.8,.571,125.7,9.3,TOR,56.5,.308
,21.3,W,.333,.593,86.0,52.2,9.5,102.6,2024-01-01,4.9,33,124,.345,,120.8,.546,117.9,7.5,TOR,59.5,.460
,17.1,W,.259,.599,81.3,51.7,11.0,100.3,2024-01-03,5.0,34,116,.306,@,115.7,.553,110.7,11.5,TOR,61.0,.318
,20.5,L,.264,.657,72.5,46.8,12.4,104.9,2024-01-05,4.8,35,130,.425,@,123.9,.615,128.6,16.1,TOR,66.0,.310
,24.3,W,.085,.664,70.6,51.1,6.5,98.1,2024-01-07,7.1,36,133,.351,@,135.6,.665,120.3,11.1,TOR,69.1,.149
,12.8,L,.085,.657,86.5,48.7,10.7,105.3,2024-01-09,7.6,37,131,.372,@,124.4,.654,125.3,8.9,TOR,64.2,.138
,21.9,L,.190,.653,73.2,50.7,14.0,94.9,2024-01-10,4.2,38,120,.357,@,126.4,.619,132.7,3.4,TOR,67.4,.214
,16.0,L,.321,.581,62.2,35.6,11.8,100.9,2024-01-12,5.0,39,113,.420,@,112.0,.537,143.8,16.0,TOR,71.4,.457
,15.8,L,.168,.460,89.6,49.5,6.3,100.2,2024-01-15,6.0,40,96,.337,,95.9,.421,104.8,4.7,TOR,65.8,.221
,34.2,W,.125,.631,72.7,54.9,11.1,93.0,2024-01-17,9.7,41,121,.432,,130.1,.625,104.3,6.5,TOR,75.6,.205
,17.5,L,.193,.599,77.5,47.5,13.2,98.4,2024-01-18,7.1,42,110,.458,,111.8,.566,117.9,7.5,TOR,73.8,.241
,19.3,L,.141,.490,57.1,33.7,8.9,99.9,2024-01-20,10.0,43,100,.370,@,100.1,.473,126.2,10.2,TOR,76.3,.250
,30.0,L,.278,.561,64.8,50.0,16.0,93.8,2024-01-22,7.5,44,100,.291,,106.6,.494,115.1,13.1,TOR,88.6,.291
,28.3,L,.135,.506,71.4,47.4,9.4,100.6,2024-01-26,6.0,45,107,.333,,106.3,.490,126.2,4.8,TOR,59.1,.229
,32.6,L,.315,.606,60.8,47.4,12.0,101.3,2024-01-28,11.8,46,125,.348,@,123.4,.545,124.4,4.4,TOR,70.7,.360
,25.0,W,.217,.643,82.9,53.5,17.9,99.7,2024-01-30,10.0,47,118,.349,@,118.4,.602,107.4,9.3,TOR,79.1,.241
,16.0,L,.165,.531,80.6,43.0,12.3,105.6,2024-02-02,10.4,48,106,.363,@,100.4,.500,127.9,8.1,TOR,42.5,.220
,26.2,L,.168,.576,72.5,51.6,9.8,88.4,2024-02-04,5.6,49,127,.347,@,118.9,.545,126.3,10.6,TOR,79.2,.208
,22.7,L,.119,.552,62.2,42.7,16.6,96.4,2024-02-05,4.1,50,100,.369,@,103.7,.536,143.1,10.2,TOR,67.5,.179
,19.4,W,.247,.672,79.1,51.9,10.7,95.7,2024-02-07,5.2,51,123,.407,@,128.5,.636,122.3,5.9,TOR,69.8,.296
,30.8,W,.179,.518,67.6,46.1,10.4,96.8,2024-02-09,14.5,52,107,.347,,110.5,.474,107.4,17.0,TOR,60.0,.200
,26.7,L,.184,.489,66.7,46.0,10.2,92.4,2024-02-10,7.6,53,95,.356,,102.8,.454,128.7,5.9,TOR,62.9,.264
,28.1,L,.133,.471,86.1,50.5,15.3,107.4,2024-02-12,10.2,54,99,.316,,92.2,.439,113.6,7.0,TOR,64.1,.163
,33.3,L,.194,.571,82.0,58.9,12.1,105.4,2024-02-14,5.7,55,125,.265,,118.6,.541,120.5,12.5,TOR,60.0,.265
,17.5,W,.298,.622,86.4,53.6,10.2,100.4,2024-02-22,10.0,56,121,.369,,120.5,.571,92.6,14.0,TOR,58.5,.357
,24.4,W,.078,.583,64.3,46.5,10.2,102.6,2024-02-23,2.9,57,123,.382,@,119.8,.564,117.9,10.4,TOR,74.0,.078
,28.6,W,.125,.628,71.7,51.1,10.4,102.3,2024-02-26,3.9,58,130,.292,@,127.1,.615,119.3,12.1,TOR,66.0,.177
,23.5,L,.204,.562,74.4,46.8,9.7,108.6,2024-02-28,10.1,59,125,.357,,115.1,.536,125.2,5.7,TOR,73.9,.306
,21.2,L,.116,.512,70.6,45.6,12.0,102.9,2024-03-01,8.7,60,105,.474,,102.0,.495,116.6,3.7,TOR,75.6,.179
,24.4,W,.154,.561,75.6,50.0,13.9,102.0,2024-03-03,7.8,61,111,.418,,108.8,.533,103.9,9.2,TOR,64.3,.198
,19.6,L,.140,.477,66.7,42.1,10.5,101.8,2024-03-05,5.9,62,98,.473,,96.2,.457,136.5,12.5,TOR,58.3,.237
,18.8,L,.117,.562,73.0,42.4,8.2,98.3,2024-03-07,5.1,63,113,.468,@,114.9,.543,122.1,3.9,TOR,69.8,.160
,20.9,L,.176,.594,65.4,45.3,16.8,95.9,2024-03-09,8.5,64,118,.473,@,111.4,.560,120.8,9.5,TOR,67.4,.209
,26.2,L,.151,.592,73.8,50.0,10.7,99.0,2024-03-11,6.1,65,119,.323,@,120.2,.565,126.2,6.1,TOR,63.8,.183
,6.0,L,.140,.513,75.6,38.9,9.8,108.9,2024-03-13,11.9,66,104,.387,@,95.5,.489,103.7,13.8,TOR,78.0,.204
,21.4,L,.160,.573,83.8,50.6,15.1,96.0,2024-03-15,11.5,67,103,.420,,107.3,.556,117.7,8.2,TOR,63.2,.247
,27.5,L,.167,.530,72.2,48.7,16.6,94.8,2024-03-17,7.4,68,96,.369,@,101.2,.488,117.0,6.1,TOR,62.2,.179
,23.9,L,.163,.506,52.6,36.9,20.0,95.3,2024-03-20,11.5,69,89,.388,,93.4,.475,129.1,5.7,TOR,63.6,.225
,13.2,L,.158,.617,70.5,43.9,24.4,104.2,2024-03-22,11.5,70,103,.395,,98.8,.599,118.0,4.8,TOR,85.0,.224
,25.0,L,.223,.517,64.4,43.3,10.2,100.6,2024-03-23,8.9,71,109,.351,@,108.3,.468,111.3,12.3,TOR,67.5,.277
,19.0,L,.106,.487,57.9,37.5,10.0,89.2,2024-03-25,11.2,72,88,.318,,98.7,.465,107.6,4.8,TOR,62.2,.141
,28.9,L,.143,.563,53.1,40.0,16.7,92.6,2024-03-27,7.6,73,101,.369,,109.1,.530,156.7,8.0,TOR,79.5,.155
,18.9,L,.167,.607,71.9,43.5,10.8,98.2,2024-03-31,10.2,74,120,.333,,122.2,.583,137.4,5.0,TOR,66.0,.222
,12.8,L,.169,.565,72.9,46.0,14.8,107.3,2024-04-02,10.2,75,111,.360,,103.4,.539,119.2,10.0,TOR,58.1,.236
,19.6,L,.133,.442,80.9,49.0,17.9,104.4,2024-04-03,3.8,76,85,.333,@,81.4,.406,127.4,11.3,TOR,57.6,.156
,21.4,W,.392,.617,76.0,51.1,15.2,101.2,2024-04-05,8.9,77,117,.456,@,115.7,.544,109.7,5.8,TOR,66.7,.456
,18.6,W,.219,.600,83.7,53.3,11.4,109.8,2024-04-07,8.2,78,130,.323,,118.4,.568,111.1,8.2,TOR,67.3,.292
,35.6,L,.255,.567,61.5,47.6,12.1,104.0,2024-04-09,7.7,79,123,.223,,118.3,.527,134.6,11.1,TOR,44.7,.351
,26.3,L,.170,.500,68.2,44.6,8.9,94.4,2024-04-10,8.5,80,102,.426,@,108.0,.457,112.3,10.0,TOR,54.3,.191
,18.4,L,.247,.594,85.0,52.6,16.4,95.3,2024-04-12,1.0,81,103,.403,@,108.1,.545,131.2,2.2,TOR,62.2,.286
,28.3,L,.200,.519,68.3,47.1,16.1,100.7,2024-04-14,6.0,82,103,.378,@,102.3,.472,117.2,5.9,TOR,60.5,.233
,10.3,L,.238,.634,81.4,47.6,14.0,101.7,2023-10-26,7.9,1,117,.438,@,115.1,.613,116.1,7.8,PHI,61.0,.350
,24.3,W,.209,.598,71.7,50.6,10.4,93.5,2023-10-28,8.6,2,114,.326,@,121.9,.558,114.4,12.7,PHI,58.1,.244
,28.2,W,.427,.633,74.1,54.8,13.8,102.0,2023-10-29,9.8,3,126,.341,,123.5,.555,96.1,27.0,PHI,70.0,.488
,31.9,W,.228,.553,77.5,52.9,12.0,97.3,2023-11-02,12.3,4,114,.272,,117.1,.505,101.7,5.9,PHI,50.0,.272
,35.7,W,.167,.572,70.6,54.8,15.5,96.3,2023-11-04,5.2,5,112,.333,,116.4,.539,103.9,11.1,PHI,55.8,.200
,26.3,W,.352,.683,77.8,54.2,13.0,111.0,2023-11-06,10.8,6,146,.341,,131.6,.626,115.3,11.3,PHI,72.5,.396
,26.1,W,.137,.522,83.0,56.6,12.1,100.9,2023-11-08,6.9,7,106,.358,,105.0,.489,102.1,15.9,PHI,47.6,.158
,22.9,W,.422,.564,76.1,48.9,8.2,98.3,2023-11-10,13.2,8,114,.337,@,115.9,.476,107.8,8.6,PHI,65.7,.494
,48.9,W,.162,.602,79.5,62.8,9.5,98.0,2023-11-12,5.1,9,137,.314,,139.8,.571,128.6,13.7,PHI,52.8,.190
,13.9,L,.395,.621,76.7,48.1,13.6,107.8,2023-11-14,4.6,10,126,.256,,116.9,.535,122.4,5.4,PHI,51.2,.407
,23.3,L,.212,.565,72.1,47.7,8.7,91.6,2023-11-15,5.5,11,107,.353,,116.8,.524,127.7,2.6,PHI,46.2,.259
,34.2,W,.307,.628,68.2,52.4,14.5,98.5,2023-11-17,9.1,12,126,.341,@,127.9,.563,117.7,7.1,PHI,74.4,.318
,21.7,W,.181,.594,79.1,49.4,4.7,93.7,2023-11-19,8.5,13,121,.372,@,129.2,.553,105.7,7.5,PHI,72.7,.191
,25.0,L,.292,.536,68.2,44.0,11.2,96.1,2023-11-21,11.3,14,119,.365,,112.1,.474,114.9,11.6,PHI,47.5,.354
,29.6,L,.276,.494,76.2,50.0,13.0,98.5,2023-11-22,9.1,15,99,.368,@,100.5,.431,113.7,19.0,PHI,61.8,.345
,40.5,W,.446,.618,71.1,56.3,11.2,95.0,2023-11-25,2.1,16,127,.494,@,133.7,.542,129.5,16.4,PHI,78.9,.542
,36.6,W,.237,.661,84.6,60.0,6.3,95.2,2023-11-27,11.6,17,138,.495,,145.0,.624,98.8,3.6,PHI,70.2,.280
,22.9,L,.198,.641,62.9,42.9,19.1,99.0,2023-11-29,8.1,18,114,.420,@,115.2,.605,125.3,14.6,PHI,66.7,.222
,29.4,L,.181,.571,73.0,47.7,13.3,101.8,2023-12-01,15.7,19,119,.372,@,116.9,.543,122.8,11.4,PHI,37.2,.245
,26.8,W,.315,.612,94.1,57.3,9.3,103.7,2023-12-06,6.8,20,131,.293,@,126.3,.554,121.5,3.5,PHI,61.7,.370
,30.4,W,.345,.605,59.6,46.6,9.6,98.7,2023-12-08,6.1,21,125,.345,,126.7,.546,115.5,12.3,PHI,57.1,.425
,22.5,W,.232,.689,74.5,51.6,11.7,107.3,2023-12-11,13.0,22,146,.484,,136.0,.653,94.1,11.1,PHI,71.2,.263
,25.6,W,.322,.633,87.8,60.2,9.7,101.8,2023-12-13,5.9,23,129,.345,@,126.7,.580,109.0,7.3,PHI,62.2,.391
,31.4,W,.286,.555,84.4,56.3,9.7,103.4,2023-12-15,16.4,24,124,.378,,119.9,.490,89.0,13.3,PHI,58.5,.316
,15.2,W,.170,.707,83.3,55.6,9.5,98.6,2023-12-16,10.1,25,135,.352,@,136.9,.682,83.2,10.7,PHI,56.6,.193
,20.9,L,.193,.540,76.1,49.4,11.1,94.7,2023-12-18,8.4,26,104,.364,,109.8,.494,114.1,13.3,PHI,60.5,.216
,18.9,W,.345,.647,76.3,48.0,10.9,100.7,2023-12-20,8.9,27,127,.262,,126.1,.583,112.2,5.3,PHI,44.4,.381
,7.9,W,.229,.656,76.1,45.2,13.2,100.0,2023-12-22,6.0,28,121,.373,,121.0,.614,111.0,11.1,PHI,77.3,.253
,10.4,L,.170,.538,70.5,39.1,7.1,102.0,2023-12-25,10.8,29,113,.479,@,110.7,.516,116.6,7.7,PHI,57.5,.266
,26.1,W,.125,.541,80.0,52.7,8.8,96.4,2023-12-27,10.4,30,112,.292,@,116.1,.521,95.4,17.4,PHI,31.1,.177
,28.2,W,.337,.652,57.6,41.7,9.0,97.1,2023-12-29,10.3,31,131,.384,@,134.9,.593,130.8,8.2,PHI,48.9,.384
,22.6,L,.120,.467,66.7,40.4,7.5,93.3,2023-12-30,12.9,32,92,.413,@,98.6,.440,112.6,9.3,PHI,66.7,.163
,15.8,W,.275,.590,66.1,45.7,16.9,102.8,2024-01-02,8.8,33,110,.375,,107.0,.550,94.3,10.2,PHI,73.7,.375
,17.0,L,.247,.495,75.0,43.7,13.1,98.4,2024-01-05,8.1,34,92,.284,,93.5,.444,130.1,18.8,PHI,66.7,.333
,27.8,L,.173,.478,67.9,41.5,5.0,101.3,2024-01-06,11.8,35,109,.365,,107.6,.438,118.4,12.0,PHI,71.4,.221
,25.0,L,.275,.566,70.4,48.1,8.6,102.3,2024-01-10,7.1,36,132,.333,@,116.9,.510,123.1,13.2,PHI,56.5,.324
,31.1,W,.183,.555,58.2,46.0,12.2,95.4,2024-01-12,11.5,37,112,.376,,117.4,.511,97.5,15.8,PHI,57.5,.194
,21.1,W,.349,.633,67.3,47.1,10.1,98.2,2024-01-15,8.1,38,124,.373,,126.3,.572,117.1,6.6,PHI,62.5,.410
,14.3,W,.329,.693,62.8,41.0,8.1,92.5,2024-01-16,6.5,39,126,.408,,136.2,.664,130.8,11.7,PHI,62.8,.447
,39.0,W,.310,.621,70.3,53.8,7.4,89.8,2024-01-19,12.3,40,124,.345,@,138.1,.557,121.4,9.1,PHI,54.8,.333
,13.0,W,.235,.508,85.1,49.5,9.5,98.7,2024-01-20,7.1,41,97,.294,@,98.3,.453,90.2,12.5,PHI,58.3,.282
,38.8,W,.330,.580,69.0,52.7,3.4,96.0,2024-01-22,5.2,42,133,.206,,138.6,.521,128.2,5.8,PHI,58.3,.412
,12.2,L,.356,.576,67.6,36.0,10.2,109.4,2024-01-25,11.9,43,122,.333,@,111.5,.523,122.5,9.2,PHI,57.1,.494
,16.2,L,.160,.596,71.7,47.0,11.1,91.7,2024-01-27,5.5,44,105,.272,@,114.5,.568,121.0,13.3,PHI,58.1,.198
,30.0,L,.301,.546,66.7,46.6,15.1,95.7,2024-01-29,6.3,45,104,.349,@,108.6,.476,135.8,8.9,PHI,45.9,.337
,27.7,L,.188,.568,76.5,48.1,14.5,95.8,2024-01-30,14.6,46,107,.353,@,111.7,.535,124.2,4.3,PHI,28.2,.247
